Id,Id2,Geography,lat,long,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - White,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - White,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - White,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - White,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Black or African American,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Black or African American,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Black or African American,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Black or African American,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - American Indian and Alaska Native,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Asian,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Asian,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Asian,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Asian,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Some other race,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Some other race,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Some other race,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Some other race,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Two or more races,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Two or more races,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Two or more races,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Two or more races,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Hispanic or Latino origin (of any race),Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Hispanic or Latino origin (of any race),Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Hispanic or Latino origin (of any race),"Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - White alone, not Hispanic or Latino","Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - White alone, not Hispanic or Latino","Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children under 18 years,Total; Margin of Error; FAMILIES - Families - With own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children under 18 years,Total; Estimate; FAMILIES - Families - With no own children under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
9500000US0620310,620310,"Lafayette Elementary School District, California",37.888836,-122.117361,10116,314,125896,11181,88.6,2,122491,9528,0.3,0.3,111932,232105,0.4,0.4,86979,348216,8,1.7,144397,18280,0,0.4,-,**,0.8,0.7,118875,168333,1.8,0.8,125000,81622,4,1.3,120256,54361,85.2,2.2,123696,10462,0.9,0.6,38750,9110,25.3,2.3,134726,19604,49.2,2.9,144145,15565,24.6,1.8,82170,8437,7442,268,150438,6574,51.3,2.6,151567,6706,48.7,2.6,148685,20398,85.6,2.4,162039,12350,10.4,2.3,69032,12555,4,1.6,113778,10964,2674,290,61027,8185,56.2,6.6,59053,4978,48.3,6.3,52955,13691,7.9,3.3,107250,89534,43.8,6.6,70385,20704,33.9,6.3,60625,26956,9.9,4.2,80114,25594,25.2,(X),(X),(X),22.8,(X),(X),(X),31.6,(X),(X),(X)
9500000US0620700,620700,"Lakeside Joint Elementary School District, California",,,1196,115,119167,22998,93.1,4,115192,27712,0,3.3,-,**,0,3.3,-,**,4.4,3.5,124297,212034,0,3.3,-,**,1.7,1.6,213125,273433,0.8,1.4,-,**,4.8,2.8,213438,30687,90,4.7,112500,28916,3.7,3.5,26087,56883,21.9,5.8,126250,38144,55.1,6.5,133628,28014,19.3,4.8,93750,19101,842,120,134512,21700,40.5,6.7,135156,33543,59.5,6.7,133882,30474,92.8,3.9,137031,27719,5.7,3,84286,46985,1.5,2.1,77031,313427,354,113,70500,37761,39.3,15.6,80313,35719,26.6,13.1,44605,46895,12.7,10.3,157969,169749,60.7,15.6,59375,62765,41,13.2,37446,7766,19.8,12,139500,137224,23.3,(X),(X),(X),25.9,(X),(X),(X),17.2,(X),(X),(X)
9500000US0622380,622380,"Las Lomitas Elementary School District, California",,,4628,216,136950,12898,86.9,2.4,136300,12536,1.6,1.2,106711,148027,0.3,0.4,-,**,10.3,2.1,185625,65671,0,0.9,-,**,0.7,0.9,-,**,0.1,0.2,-,**,5.2,2.7,69625,76171,83.3,3.2,140491,11533,2.2,1.5,49429,29757,23.6,3.7,165446,47795,40.4,4.4,173984,34817,33.8,3.2,93716,13335,3286,218,181058,26447,42.4,4.7,192292,53014,57.6,4.7,162273,29260,89.1,3.8,190950,21593,7.6,3.5,46691,56041,3.3,1.8,67813,36158,1342,210,64643,9513,68.9,9.3,59605,12697,55.7,9.2,51597,6788,13.2,6.9,123778,9607,31.1,9.3,90769,37720,23.7,8.7,61250,28011,7.5,3.9,200385,26843,25.8,(X),(X),(X),27.6,(X),(X),(X),20.1,(X),(X),(X)
9600000US0621600,621600,"Liberty Union High School District, California",,,31097,730,83673,3992,76.2,1.8,86495,4149,5,0.8,78929,20787,0.6,0.3,54655,30804,4.9,0.7,108766,10584,0.6,0.4,54750,31048,10.4,1.4,64072,4430,2.4,0.6,94737,7871,21.7,1.4,63137,3912,65.6,1.5,90499,3583,1.5,0.5,46679,23264,42.4,1.8,95050,3199,39.3,1.5,90126,5571,16.8,1.1,47912,5692,24536,631,91976,3831,55.7,2.3,94457,3748,44.3,2.3,87929,4850,82.6,2,98276,3179,11.4,1.4,49420,7111,6.1,1.1,64146,5579,6561,551,43332,4361,49.4,4.9,35271,2731,43.3,5,32895,5644,6,2.2,96912,9607,50.6,4.9,55071,8787,38.2,5.2,43503,7124,12.4,2.9,114148,27395,23.8,(X),(X),(X),23.6,(X),(X),(X),23.2,(X),(X),(X)
9500000US0621990,621990,"Live Oak Elementary School District, California",,,8611,324,53960,2717,88.4,3,52922,3246,0.8,0.8,37017,20095,1,0.8,54508,49110,4,1.3,74375,7841,0,0.5,-,**,2.6,1,78000,23352,3.1,1.1,57083,26617,14.9,2.4,52225,10990,77.6,3.3,54216,3762,8.4,2.1,41369,10864,36.1,2.7,56510,5831,41.7,2.9,61497,3369,13.8,1.7,28750,6773,4756,319,66124,10511,48.4,4.1,63510,9804,51.6,4.1,75150,18897,72.5,4.2,82012,11457,21.5,4.2,40462,5304,6,2,30227,23427,3855,322,40012,5447,53,4.9,33352,6942,33.7,4.2,22676,4463,19.4,3.9,56125,5422,47,4.9,48038,9806,32.2,4.6,37422,8467,14.7,4,54700,12322,23.1,(X),(X),(X),24,(X),(X),(X),20.2,(X),(X),(X)
9700000US0622110,622110,"Livermore Valley Joint Unified School District, California",37.678621,-121.766672,29069,541,95968,3994,82,1.7,98339,3924,2,0.7,88250,20766,0.4,0.3,90167,45766,7.7,0.9,107095,14401,0.2,0.2,112417,27888,5.4,1,60718,19502,2.2,0.6,92434,53299,13.2,1.1,62179,14061,74.9,1.7,101412,2872,1.9,0.5,53491,10758,39.1,1.7,102570,5370,43.5,1.4,110529,3586,15.5,1,47593,3406,21114,434,110352,3607,51.5,1.9,110550,3665,48.5,1.9,109988,7271,81.2,1.9,123223,5101,14.5,1.7,49988,8866,4.3,0.9,76250,21136,7955,527,54570,5616,49.6,3.6,45021,7661,42.6,3.8,35326,7790,7.1,2.2,89196,14776,50.4,3.6,75000,10934,38.8,4,65154,9982,11.5,2.8,109977,23089,23.9,(X),(X),(X),22.3,(X),(X),(X),24.7,(X),(X),(X)
9500000US0622350,622350,"Loma Prieta Joint Union Elementary School District, California",,,1323,152,101767,15818,98,2,100647,14147,0,3,-,**,0,3,-,**,2,2,230682,167187,0,3,-,**,0,3,-,**,0,3,-,**,3.3,2.6,163088,11511,94.7,3.1,96940,13892,0,3,-,**,27,6.9,61875,48566,56.2,6.8,137891,19724,16.8,4.3,60673,22862,942,114,127821,23394,41.4,7.8,128917,23054,58.6,7.8,111563,40368,90.3,6.1,127917,21086,7.3,5.2,108958,56815,2.3,3.1,192708,284738,381,108,52760,37539,37.3,16.4,27708,38043,18.4,12.1,25288,18198,18.9,12.3,92955,57193,62.7,16.4,53906,22382,58.5,16.9,53073,29986,4.2,4.4,187222,69750,29.6,(X),(X),(X),32.9,(X),(X),(X),18.9,(X),(X),(X)
9500000US0622650,622650,"Los Altos Elementary School District, California",37.371115,-122.106514,14889,325,138869,12684,75.1,1.9,137135,17292,1.4,0.6,59036,8838,0.1,0.1,-,**,21,1.8,149306,23792,0.4,0.5,74345,67168,1.3,0.7,175656,109354,0.7,0.4,162321,63589,3.6,1,123295,39989,72.4,1.9,139884,18266,0.6,0.4,26406,31863,28.4,1.5,184167,16169,44.6,1.7,165072,11319,26.4,1.6,73770,9252,10865,314,175431,7208,47.8,2.2,211595,9806,52.2,2.2,131505,9597,89.7,1.8,183364,7525,7.2,1.5,97898,32637,3.1,1.1,115735,40251,4024,292,63176,5028,56.7,4.4,53591,6381,52.2,4.9,52532,10878,4.5,1.8,64621,50746,43.3,4.4,87960,9809,37.3,4.5,82775,12499,6,2.2,173750,38955,21.7,(X),(X),(X),20.9,(X),(X),(X),23.2,(X),(X),(X)
9500000US0622830,622830,"Los Gatos Union Elementary School District, California",37.239425,-121.9415,10279,349,131727,6572,88.1,2.1,131389,7676,1.1,0.6,166833,54579,0.3,0.4,-,**,7.6,1.7,151125,47876,0.4,0.5,68281,39857,0.8,0.7,44702,32057,1.7,0.8,128081,81688,3.3,1,67614,37253,85.8,2.1,132913,9007,1.3,0.6,52167,14660,30.4,2.4,150899,12875,46.8,2.8,155488,23530,21.6,2,76350,11314,7237,336,166982,14803,48.9,3,179026,11341,51.1,3,147639,21796,86.7,2.8,181667,6439,8.2,2,84306,35460,5.1,1.9,116250,59205,3042,326,64375,7576,58.3,5.3,54879,9551,51.8,5.4,52581,11678,6.5,2.6,59596,10765,41.7,5.3,76321,12491,36.9,5.5,72385,8147,4.9,3,150769,113064,23.6,(X),(X),(X),24.3,(X),(X),(X),20.7,(X),(X),(X)
9600000US0622800,622800,"Los Gatos-Saratoga Joint Union School District, California",37.239425,-121.9415,19644,438,133289,5203,81,1.5,125045,6990,0.8,0.4,138667,142130,0.1,0.2,-,**,15.9,1.2,199471,14819,0.2,0.3,68281,39857,1,0.6,130500,204413,1,0.5,128029,48704,3.1,0.8,113158,33162,78.8,1.6,125485,6859,0.9,0.4,50833,30120,26.1,1.8,151382,13620,48.7,1.9,165463,16229,24.3,1.4,74967,6179,14756,371,164597,10484,48.4,2.1,191545,14646,51.6,2.1,139583,8504,88.3,1.8,179515,7128,7.5,1.4,83378,23225,4.2,1.2,111429,39486,4888,402,60794,4821,56.5,4,50756,9054,49.1,4.2,44752,8738,7.4,2.1,74500,17695,43.5,4,72391,9426,37.5,4.5,70716,10797,6,2.2,150288,60092,23.4,(X),(X),(X),24.1,(X),(X),(X),20.4,(X),(X),(X)
9500000US0623130,623130,"Luther Burbank Elementary School District, California",,,1547,173,50470,11289,60.9,9,51184,9537,3.2,3,72550,89887,0,2.5,-,**,5.2,3.7,42411,101770,0,2.5,-,**,29.7,8.8,44421,17028,1.1,1,22125,6993,51.5,10.9,38936,9732,39.8,10.4,52819,15930,3.2,2.3,33011,11515,55,8.5,53058,11945,35.9,8.5,50932,13780,5.9,3.2,40192,21054,734,178,35729,11956,56.9,13.7,38989,21007,43.1,13.7,26250,21270,67.3,13.3,42727,44985,17.3,10.3,30655,14897,15.4,10.2,36771,43684,813,144,53279,3970,36.2,11.5,53286,3840,29.4,9.4,51078,8210,6.8,9.1,68781,806,63.8,11.5,53272,26810,44.6,14.5,50371,19546,19.2,11.6,85217,11391,28.6,(X),(X),(X),29.7,(X),(X),(X),25.8,(X),(X),(X)
9700000US0624030,624030,"Martinez Unified School District, California",37.981489,-122.124305,11486,479,70952,5044,85,2.8,73121,5724,2.9,1.3,40781,58119,0.4,0.5,19615,50975,4.7,1.2,93704,34206,0.5,0.5,101125,96360,3.6,1.9,52626,24991,2.8,1,69097,34603,11.7,2.3,49919,9959,77.8,2.8,76368,7101,3.1,1.3,14574,25279,29.8,2.9,70680,8840,48.5,3.2,88280,5676,18.6,2,39886,12430,7487,406,94393,8403,44.9,3.8,94792,16062,55.1,3.8,94233,8237,80.7,3.4,105973,4234,13.2,2.9,32344,19073,6.1,2,62679,16623,3999,470,43857,6335,56.1,4.5,42123,5830,46.2,5.1,36624,5107,10,3.7,73008,7906,43.9,4.5,53611,18496,39.1,4.5,47250,18525,4.7,1.7,101094,56453,19.6,(X),(X),(X),20,(X),(X),(X),18.6,(X),(X),(X)
9500000US0624570,624570,"Menlo Park City Elementary School District, California",37.430435,-122.192297,10141,410,125442,5437,88.1,1.8,126047,6088,0.8,0.5,126583,109784,0,0.4,-,**,8.6,1.7,121172,57872,0.1,0.2,-,**,1.2,0.7,61190,11804,1.2,0.6,126192,10104,4.9,1.6,89333,67181,84.6,2.4,125904,7740,1.9,1,39375,51959,36.4,2.2,128449,21250,40.9,2.6,149405,21792,20.9,1.5,79194,5188,6101,323,171359,7765,50.3,2.9,199158,18225,49.7,2.9,145598,17251,87.4,2.4,181463,12610,8.2,2,82300,8162,4.4,1.5,125938,33390,4040,332,82624,4322,54.5,4.6,77992,7212,43.9,5.1,73171,20194,10.6,3.4,151686,57016,45.5,4.6,87176,7524,34.9,4.9,84167,8972,10.6,4.1,96481,40747,22.9,(X),(X),(X),21.8,(X),(X),(X),24.4,(X),(X),(X)
9700000US0624500,624500,"Milpitas Unified School District, California",37.458035,-121.905484,18016,457,92463,3973,28.2,1.7,87733,7488,3.2,0.8,68135,8863,0.6,0.4,46125,27115,58,1.7,101587,5046,0.2,0.2,153889,50987,7.5,1.3,60665,10254,2.3,0.6,94554,36825,11.5,1.3,68247,5929,25,1.7,88829,7715,1.2,0.5,47188,25491,43.6,1.7,106327,3271,41.1,1.7,94067,6312,14.1,1.3,38944,5736,14696,406,99894,4866,50.4,2.3,102653,5046,49.6,2.3,93846,4674,75.3,2.4,111861,4016,16.8,1.9,53983,8241,7.9,1.3,72757,10174,3320,365,54074,4698,48,6.5,30588,11096,41.9,6.3,25472,9378,6.1,2.5,77969,18723,52,6.5,82654,18212,37.3,6.2,63099,9622,14.7,4.4,123209,24400,23.9,(X),(X),(X),24.3,(X),(X),(X),19,(X),(X),(X)
9500000US0625440,625440,"Montebello Elementary School District, California",,,125,29,147083,67080,87.2,7.4,125625,71459,0,26.8,-,**,0,26.8,-,**,4.8,4.3,"250,000+",***,0,26.8,-,**,3.2,3.4,57500,48964,4.8,4.4,"250,000+",***,1.6,2.9,-,**,85.6,8,126875,76537,0,26.8,-,**,25.6,13.5,79167,56794,54.4,12.6,249167,89841,20,10.8,79375,36955,88,24,192500,68398,64.8,16.4,223125,70039,35.2,16.4,146250,87556,90.9,9.6,208750,63178,1.1,3.4,"250,000+",***,8,8.6,74688,114380,37,19,63542,17558,48.6,25.6,38750,67928,32.4,24.7,27500,53562,16.2,15.9,73750,119214,51.4,25.6,64792,22745,21.6,28.2,63333,61349,29.7,22.9,80625,82036,21.6,(X),(X),(X),22.7,(X),(X),(X),16.2,(X),(X),(X)
9500000US0625740,625740,"Moraga Elementary School District, California",37.825597,-122.130886,5628,227,126304,7828,85,2.1,125280,11566,0.6,0.7,6875,70948,0,0.7,-,**,13.1,1.9,164750,36145,0.4,0.5,-,**,0.5,0.6,32679,65706,0.4,0.5,34808,173552,4.2,1.9,72273,42331,81.4,2.5,128165,13601,3.7,2.3,42706,47292,21.1,3.2,153558,20198,47.2,3,169427,10845,28,2.6,75243,10416,4134,227,157885,14699,51.2,3.6,179055,12981,48.8,3.6,137434,10016,87.4,3.2,173581,10549,11.1,3.1,48750,16126,1.6,1,100625,22988,1494,220,47308,15534,60.8,8.7,55337,30629,54,8.7,46146,25535,6.8,3.3,95000,115417,39.2,8.7,46518,12574,22.9,6.2,65286,18082,16.3,8.9,43157,25952,20,(X),(X),(X),17.3,(X),(X),(X),27.3,(X),(X),(X)
9500000US0625770,625770,"Moreland Elementary School District, California",,,17711,387,81601,5231,64.7,2.1,81259,5845,3.4,1.1,71125,29896,0.6,0.4,42113,82487,22.7,1.7,105636,13160,0.5,0.4,47500,52500,5.9,1.4,56719,27405,2.3,0.7,80901,15478,12.2,1.6,53705,14619,59,2.1,85448,5552,3,1,39107,11735,44.1,2.2,89648,8523,34.6,2,94701,11044,18.2,1.5,55253,5569,11957,484,100719,7100,50.5,2.9,106833,7936,49.5,2.9,92877,8658,80.1,3,116731,7906,12.9,2.2,57750,8797,7,1.8,60923,7341,5754,396,54872,5249,44.9,4.8,44167,12272,36.9,4.3,36636,4772,8,2.5,93681,54220,55.1,4.8,59862,5327,45.4,4.9,58533,5859,9.7,3,75257,19515,18.6,(X),(X),(X),17.6,(X),(X),(X),20.1,(X),(X),(X)
9700000US0625830,625830,"Morgan Hill Unified School District, California",37.10686,-121.647645,19303,502,96812,4150,77,2,97287,5218,1.2,0.5,130833,46152,0.2,0.2,21705,172361,10.9,1.4,109253,6855,0.1,0.1,-,**,8,1.3,57241,25048,2.5,0.8,89625,27814,25.2,1.9,74510,9274,60.9,2.2,105664,4764,1.7,0.7,60500,30830,36.7,2,99989,9253,44.4,1.8,111705,9101,17.1,1.2,47472,4904,15217,532,106288,4258,52.3,2.8,102557,9660,47.7,2.8,108567,7647,80,2.5,119623,6435,12.6,1.7,47800,12272,7.5,2.1,70992,9625,4086,475,50762,4054,50.4,5.1,42329,9215,41.7,4.8,40822,8065,8.8,3.1,81364,41725,49.6,5.1,62033,9369,32.6,5.7,48352,5093,17,4.9,108750,19945,24.3,(X),(X),(X),24.7,(X),(X),(X),19.6,(X),(X),(X)
